x_wt,y_wt,time,x_ko,y_ko,pop_wt,pop_ko
10.896022,12.333931,0.0,8.922212,11.172822,intermediate,quiescent
10.616208,8.074434,0.0,12.050028,5.2550783,proliferative,quiescent
11.154268,9.963591,0.0,12.271643,3.5473895,quiescent,quiescent
6.481132,4.3809075,0.0,11.734504,3.661971,proliferative,quiescent
8.458091,5.464349,0.0,7.2025304,5.197808,proliferative,intermediate
5.576237,7.6291213,0.0,6.568742,4.696866,quiescent,quiescent
6.3486567,5.7126837,0.0,7.340927,3.3675659,intermediate,quiescent
7.584909,10.4656,0.0,11.8073,5.0352097,proliferative,quiescent
12.192909,5.352297,0.0,12.466095,4.640239,proliferative,intermediate
6.815113,6.7895794,0.0,10.828783,5.605457,intermediate,quiescent
11.932651,6.0307975,0.0,11.727029,1.3051945,proliferative,intermediate
6.5620856,5.07547,0.0,12.62093,2.0382676,intermediate,proliferative
11.888429,5.2386217,0.0,6.4551105,7.162864,proliferative,intermediate
12.06427,3.0277085,0.0,12.744303,5.884597,intermediate,intermediate
6.364234,5.461282,0.0,8.684555,3.0284793,intermediate,proliferative
10.98555,12.607443,0.0,11.926343,2.9846783,intermediate,intermediate
8.892694,7.5513473,0.0,11.720448,4.0369844,intermediate,quiescent
-0.93678296,7.2354307,0.0,11.331096,0.16979504,proliferative,intermediate
11.693483,6.415525,0.0,10.960106,1.3015139,proliferative,quiescent
8.401734,6.856555,0.0,7.2065206,6.578755,proliferative,proliferative
5.6470623,7.051535,0.0,6.6426754,5.0985,proliferative,quiescent
12.589326,4.5055914,0.0,9.953094,3.0513592,intermediate,intermediate
7.2356033,7.2911034,0.0,7.7091727,5.0562267,quiescent,intermediate
8.766553,5.944308,0.0,11.654986,4.677137,intermediate,quiescent
12.010492,4.7929883,0.0,6.6155887,4.9378233,intermediate,proliferative
11.822035,7.316813,0.0,4.90693,4.322256,proliferative,proliferative
10.671244,12.657964,0.0,6.290655,6.639813,intermediate,intermediate
10.476712,6.855738,0.0,7.7859464,3.2656412,quiescent,quiescent
6.5779696,6.3971562,0.0,3.1028616,6.9195805,proliferative,quiescent
7.4604926,6.0466957,0.0,11.40242,2.6204836,quiescent,intermediate
8.199286,9.642838,0.0,12.450489,2.580271,intermediate,quiescent
6.18995,4.945756,0.0,12.499478,3.9304085,proliferative,quiescent
8.628164,4.8732796,0.0,10.773372,2.7362502,quiescent,quiescent
9.874523,7.2646713,0.0,10.07657,5.1421204,quiescent,intermediate
8.627066,8.4367075,0.0,11.717894,3.8059528,intermediate,intermediate
5.884817,7.8927956,0.0,8.302107,7.351575,intermediate,proliferative
7.2763867,4.0975685,0.0,6.7947254,5.760604,proliferative,quiescent
6.7531013,10.918696,0.0,9.185576,4.404512,intermediate,proliferative
10.934527,4.172575,0.0,11.295024,-0.11291215,intermediate,intermediate
2.2800784,7.216664,0.0,1.0484358,7.5003576,intermediate,intermediate
12.273017,4.83012,0.0,11.408557,-0.5792377,quiescent,intermediate
11.079665,5.3647723,0.0,11.145607,-0.22921005,intermediate,intermediate
12.689006,4.920231,0.0,12.388309,3.1191952,quiescent,quiescent
3.4461243,7.905578,0.0,6.286273,9.895001,quiescent,proliferative
6.1311316,7.0821824,0.0,6.732259,4.7769275,intermediate,intermediate
6.414921,4.4961853,0.0,9.661496,3.1255026,quiescent,intermediate
7.7969174,8.484146,0.0,7.46314,3.4493313,proliferative,intermediate
8.591008,4.7810917,0.0,6.2989893,6.9416356,intermediate,proliferative
6.265978,7.2572694,0.0,9.636517,2.982956,intermediate,proliferative
12.657227,5.7055893,0.0,11.870598,-0.6830331,quiescent,quiescent
10.587254,0.8061926,0.0,11.93745,6.4260325,quiescent,quiescent
2.2464693,7.453018,0.0,12.165775,4.7130256,intermediate,intermediate
8.348785,4.7982745,0.0,6.1076894,5.62725,intermediate,intermediate
10.038593,4.6309423,0.0,11.394935,1.8829988,intermediate,intermediate
12.995684,3.2327797,0.0,6.7029657,4.295635,proliferative,intermediate
6.50536,6.4428163,0.0,11.381494,5.6252513,intermediate,quiescent
10.424216,2.8974533,0.0,6.4591618,6.001901,quiescent,intermediate
10.77256,4.972223,0.0,7.7250447,2.985518,intermediate,intermediate
6.3110895,6.0907035,0.0,7.3508945,5.5448046,quiescent,quiescent
6.5788836,7.5054827,0.0,7.2200503,7.224751,intermediate,intermediate
7.370876,7.3346543,0.0,9.207089,5.6247454,intermediate,quiescent
5.8576097,5.858968,0.0,10.548029,2.2639441,quiescent,quiescent
6.565969,6.0081043,0.0,6.733153,6.4311204,intermediate,intermediate
6.9299345,6.8512073,0.0,11.413303,1.9118553,intermediate,intermediate
11.831337,5.702449,0.0,9.185333,3.6689692,quiescent,quiescent
6.255127,7.5093465,0.0,10.629606,6.314098,intermediate,proliferative
6.8121996,4.630596,0.0,12.232038,3.3141582,intermediate,quiescent
11.697085,6.3495703,0.0,7.8923016,6.0060725,intermediate,intermediate
6.58544,5.433091,0.0,1.7935123,7.612125,intermediate,intermediate
10.98724,5.546822,0.0,2.0708005,7.0757,quiescent,quiescent
6.2834306,5.8456526,0.0,7.384558,8.277034,proliferative,proliferative
12.546578,6.4124546,0.0,9.13766,2.8465073,quiescent,quiescent
12.335915,6.0582857,0.0,6.7888045,4.838045,quiescent,quiescent
6.628339,5.14689,0.0,12.527401,2.8165503,intermediate,intermediate
12.091406,6.470077,0.0,10.191032,6.804364,proliferative,proliferative
7.787472,11.109921,0.0,8.324248,3.16894,proliferative,quiescent
11.772409,6.6267486,0.0,6.46108,5.267734,proliferative,quiescent
7.4152956,6.7697177,0.0,11.571062,2.7545142,proliferative,quiescent
12.765285,4.444516,0.0,11.69277,-0.31901437,quiescent,quiescent
9.310091,1.2985015,0.0,7.747928,4.597811,intermediate,intermediate
5.9892864,6.677187,0.0,11.565669,3.2013204,proliferative,proliferative
11.005257,4.093245,0.0,11.349071,0.7902409,quiescent,quiescent
7.095617,7.1660166,0.0,6.4933934,4.5160832,intermediate,intermediate
8.8017,5.876275,0.0,11.239993,1.3151516,intermediate,quiescent
7.655051,5.4588532,0.0,7.3653803,4.8333225,intermediate,proliferative
6.4577336,9.079157,0.0,10.073448,6.2458825,intermediate,proliferative
11.579788,6.2236648,0.0,11.151978,2.4067302,intermediate,proliferative
6.899415,4.1458025,0.0,10.204773,3.3449275,intermediate,intermediate
10.854516,11.12531,0.0,8.019055,2.7466395,intermediate,intermediate
11.587126,6.5005965,0.0,12.159374,-0.17607725,intermediate,quiescent
7.909395,7.491363,0.0,12.496682,2.35849,intermediate,quiescent
12.354104,4.9632273,0.0,11.632557,0.2106096,quiescent,quiescent
10.982266,6.810395,0.0,7.3615656,5.5575323,intermediate,intermediate
7.7340717,8.245869,0.0,7.090547,5.5850887,quiescent,quiescent
12.45468,5.896349,0.0,12.787698,6.1280684,proliferative,intermediate
6.9210267,8.854694,0.0,9.170987,3.8316536,proliferative,proliferative
10.631822,6.8274426,0.0,7.6950073,2.9868808,proliferative,proliferative
4.9168034,4.7841954,0.0,12.299647,2.7777622,intermediate,quiescent
12.098232,5.458682,0.0,6.86244,4.088478,intermediate,quiescent
12.869049,3.009541,0.0,12.341282,5.3178825,proliferative,intermediate
7.1658816,7.707191,0.0,12.63032,4.322979,quiescent,quiescent
11.350727,7.9606714,0.0,11.899803,0.62796384,intermediate,proliferative
6.9277077,7.1755733,0.0,7.840194,6.0857315,intermediate,proliferative
11.173122,5.0314417,0.0,12.7022295,5.2373724,quiescent,quiescent
8.246868,11.21854,0.0,8.108555,7.43247,intermediate,intermediate
2.319397,6.618643,0.0,12.354839,2.367056,intermediate,quiescent
7.2866716,3.5347092,0.0,10.314223,5.8702545,quiescent,quiescent
1.9525841,8.170011,0.0,2.2590842,7.940617,proliferative,intermediate
8.534858,4.9329233,0.0,6.0161357,6.0133357,quiescent,quiescent
12.506858,4.167613,0.0,12.178603,6.7096205,quiescent,quiescent
10.604565,9.988693,0.0,10.827558,3.7807891,intermediate,intermediate
6.3867493,5.31299,0.0,6.3369613,6.2228785,proliferative,quiescent
8.568482,8.63952,0.0,8.520051,5.620307,quiescent,intermediate
2.9472258,7.5603223,0.0,6.7229333,4.633501,quiescent,proliferative
11.266102,3.37699,0.0,9.706924,3.1314032,intermediate,intermediate
5.9955087,6.858312,0.0,7.4667864,3.2144394,proliferative,intermediate
8.530399,5.242714,0.0,10.400251,2.403134,proliferative,proliferative
0.5603599,7.7468247,0.0,12.034657,1.5060451,proliferative,proliferative
10.400271,0.3050121,0.0,12.038176,-0.40534362,quiescent,quiescent
4.484178,6.625287,0.0,9.449105,4.844106,proliferative,proliferative
10.320844,6.8030934,0.0,12.150033,4.790923,intermediate,intermediate
12.308069,6.5122633,0.0,0.21145026,6.664453,quiescent,proliferative
9.14453,5.43685,0.0,12.192978,3.2900171,intermediate,intermediate
11.204137,5.7026577,0.0,10.052906,6.0016875,proliferative,quiescent
6.3654056,7.730347,0.0,9.316976,4.278095,intermediate,intermediate
9.089956,8.936702,0.0,6.9238987,4.1009393,intermediate,intermediate
6.421827,8.119274,0.0,8.014554,2.9485488,intermediate,proliferative
12.630739,7.0471654,0.0,7.402833,7.0248737,intermediate,proliferative
6.535094,6.046499,0.0,10.839796,0.96812606,quiescent,quiescent
6.2457385,5.8647037,0.0,12.376596,5.9344077,proliferative,intermediate
5.2736425,6.5896173,0.0,6.0311465,6.910511,proliferative,quiescent
6.968923,6.3737764,0.0,12.170949,5.837646,intermediate,intermediate
11.276693,5.7793984,0.0,12.161247,6.4358735,intermediate,proliferative
9.272649,10.239522,0.0,10.885229,0.44930142,intermediate,intermediate
6.3168135,4.8923345,0.0,11.852641,7.135273,proliferative,intermediate
6.302375,6.6466684,0.0,10.903546,2.8889227,intermediate,intermediate
6.8572445,8.719601,0.0,6.425969,5.5773344,intermediate,quiescent
6.653329,5.3784747,0.0,9.867213,6.68136,quiescent,proliferative
7.157505,4.9838924,0.0,11.249432,2.8376493,proliferative,intermediate
12.331848,1.8492259,0.0,11.781739,0.19957043,quiescent,quiescent
12.443281,5.269853,0.0,10.51497,0.7060587,intermediate,proliferative
6.081222,7.0048847,0.0,8.826151,7.323667,intermediate,proliferative
10.023119,7.005955,0.0,1.5735258,6.4613237,quiescent,proliferative
3.8114793,7.858472,0.0,7.435422,4.550659,quiescent,quiescent
12.512682,5.8309894,0.0,8.832676,2.756284,proliferative,intermediate
12.333143,6.716621,0.0,9.61948,5.4189267,intermediate,proliferative
3.053841,6.825318,0.0,10.607841,0.91382015,intermediate,intermediate
6.3758516,4.80877,0.0,6.804589,5.178712,proliferative,quiescent
10.706782,8.623494,0.0,9.245721,1.2663133,intermediate,proliferative
6.1105404,7.946857,0.0,12.360686,4.6320767,proliferative,intermediate
12.52611,6.609665,0.0,11.31114,0.53483534,quiescent,intermediate
10.73216,9.222474,0.0,12.489097,5.8161225,intermediate,intermediate
12.957301,3.2733898,0.0,11.650879,0.7448905,proliferative,intermediate
1.5423189,8.557718,0.0,1.4752309,6.8920774,intermediate,proliferative
11.918602,5.762094,0.0,11.412705,4.534441,intermediate,proliferative
10.3473015,2.2855532,0.0,7.519388,7.9526596,intermediate,quiescent
8.261675,5.277162,0.0,12.170684,5.2110195,intermediate,proliferative
6.9551306,8.328584,0.0,11.315053,3.7578263,intermediate,quiescent
6.964744,4.969786,0.0,8.728694,3.8953466,intermediate,intermediate
6.8107905,3.994725,0.0,6.8374305,4.6505537,intermediate,intermediate
8.3039055,10.557686,0.0,9.73649,8.724384,intermediate,proliferative
6.221061,7.309008,0.0,7.840942,6.554749,proliferative,intermediate
11.813052,6.138349,0.0,13.08275,3.1946447,intermediate,quiescent
6.845352,7.671497,0.0,8.016846,8.221843,intermediate,proliferative
11.736723,2.299545,0.0,11.940112,2.0462732,quiescent,quiescent
6.396061,5.3721056,0.0,5.5280595,6.228115,intermediate,proliferative
5.9743056,7.6385098,0.0,6.7524886,4.743495,proliferative,quiescent
5.763622,7.607864,0.0,11.253555,4.361606,quiescent,proliferative
11.116332,12.427571,0.0,-0.27037233,7.8418603,proliferative,intermediate
5.931479,7.5064926,0.0,11.834284,-0.11097936,quiescent,quiescent
12.483989,6.4530516,0.0,13.203453,4.881271,quiescent,quiescent
11.95617,4.88779,0.0,12.98605,2.765084,quiescent,quiescent
12.926025,6.389009,0.0,7.648914,4.3893504,intermediate,quiescent
6.427054,6.6296067,0.0,7.3468843,6.865911,proliferative,intermediate
8.472522,2.4871821,0.0,10.966571,-0.36052972,intermediate,intermediate
12.072434,5.9849806,0.0,12.627729,3.3046744,quiescent,quiescent
12.671438,5.1409683,0.0,12.042749,2.0115094,quiescent,quiescent
11.9890785,6.1517262,0.0,10.225711,3.5136764,quiescent,quiescent
8.958244,7.466516,0.0,12.648742,6.5625553,intermediate,intermediate
11.876379,1.8388084,0.0,7.8619223,7.2183394,intermediate,proliferative
11.917941,5.6063666,0.0,12.294511,2.9441366,quiescent,proliferative
12.265874,5.845629,0.0,6.1475754,7.588995,quiescent,quiescent
11.811329,4.236763,0.0,11.475914,-0.48481154,intermediate,intermediate
12.653276,6.3712454,0.0,9.862247,0.81229067,quiescent,proliferative
11.89364,6.2332277,0.0,11.661502,4.747751,proliferative,intermediate
12.624202,2.8300588,0.0,12.177212,2.6969256,quiescent,quiescent
10.572908,6.8138723,0.0,12.312869,4.8079324,quiescent,quiescent
6.5884323,10.4942,0.0,6.2091026,6.433959,quiescent,proliferative
5.7124486,7.4952903,0.0,2.5149052,7.5132303,proliferative,intermediate
8.10524,7.690824,0.0,8.987067,10.310726,proliferative,proliferative
12.769285,6.3155293,0.0,9.836901,2.297639,quiescent,quiescent
9.038847,5.897065,0.0,12.414567,2.9009063,intermediate,quiescent
11.173341,2.4033458,0.0,11.590389,-0.5049025,quiescent,quiescent
6.8121505,5.058727,0.0,11.269408,4.594482,proliferative,intermediate
6.9672275,7.5976844,0.0,9.353273,5.4933085,intermediate,intermediate
12.252851,2.0887914,0.0,7.6296444,5.9604506,intermediate,proliferative
7.0318627,4.5343647,0.0,7.982975,7.7568097,intermediate,intermediate
5.925357,6.3435407,0.0,12.771834,2.7833688,intermediate,proliferative
10.639676,6.8869896,0.0,2.6513,8.530188,intermediate,intermediate
6.9961557,8.377911,0.0,7.0510306,4.7414885,intermediate,intermediate
12.775586,4.290525,0.0,10.56971,5.7806864,proliferative,intermediate
6.50732,8.51879,0.0,6.1737194,6.0403633,proliferative,quiescent
9.133492,3.3891075,0.0,6.516267,4.505221,intermediate,quiescent
11.270188,6.0573354,0.0,11.002766,0.4456865,proliferative,quiescent
6.5657234,4.6121798,0.0,6.9695196,3.7204022,proliferative,intermediate
12.684457,6.0961695,0.0,11.319938,0.97603065,quiescent,quiescent
2.0707645,7.762269,0.0,6.455281,4.550875,intermediate,proliferative
11.437332,5.315716,0.0,10.688828,5.647685,quiescent,quiescent
12.741213,3.0111022,0.0,11.538226,2.7751157,quiescent,quiescent
10.943784,5.6853256,0.0,11.018517,1.2678461,quiescent,quiescent
12.879836,3.4267561,0.0,5.9227467,7.2855062,proliferative,quiescent
11.447471,5.1141524,0.0,12.425661,1.4101713,intermediate,proliferative
9.933478,5.864792,0.0,11.695809,5.178759,quiescent,quiescent
11.751917,3.6217093,0.0,11.726049,-0.19977517,intermediate,quiescent
4.912135,7.0167546,0.0,7.1731033,6.3777723,proliferative,intermediate
5.9951,7.075887,0.0,10.0728445,6.1080456,intermediate,intermediate
6.987305,4.2791805,0.0,7.3941445,4.0421624,intermediate,intermediate
8.10066,5.7229657,0.0,10.221972,4.152831,proliferative,intermediate
7.920691,6.204888,0.0,6.324489,5.3691874,intermediate,intermediate
12.959024,4.486122,0.0,6.3997803,4.204731,quiescent,quiescent
11.106707,6.000491,0.0,10.919923,0.75896764,proliferative,proliferative
8.540301,7.1435733,0.0,12.989887,2.9805439,proliferative,proliferative
6.289863,5.4580755,0.0,6.524625,9.389565,intermediate,intermediate
12.454343,5.6961336,0.0,9.802134,3.934329,intermediate,proliferative
5.7476807,7.224668,0.0,11.872667,6.186016,proliferative,proliferative
2.0087397,7.960726,0.0,2.1027281,6.3641586,intermediate,intermediate
6.074256,8.388496,0.0,11.802262,4.8362746,intermediate,quiescent
6.420129,9.175901,0.0,6.3494987,5.0865445,proliferative,proliferative
7.1613617,4.7406816,0.0,7.3761935,3.5605338,intermediate,quiescent
6.07884,7.205251,0.0,12.254346,6.7948136,proliferative,proliferative
5.7689853,7.634433,0.0,10.821003,9.394403,intermediate,proliferative
11.747322,6.50245,0.0,2.1084344,6.3056707,quiescent,proliferative
7.7890577,5.398349,0.0,9.445814,2.687078,proliferative,proliferative
5.7370825,5.840505,0.0,11.674948,3.6847208,intermediate,intermediate
6.0641723,7.8708725,0.0,10.319143,5.9095893,intermediate,proliferative
6.8043003,8.7934675,0.0,12.236651,3.9392123,quiescent,intermediate
11.484565,8.041554,0.0,6.5012684,5.81349,intermediate,proliferative
6.2421603,7.2129617,0.0,7.170757,4.5383425,quiescent,quiescent
12.461935,5.88879,0.0,11.844974,0.39662156,quiescent,intermediate
7.5987706,4.95098,0.0,11.532857,4.5727696,proliferative,quiescent
11.632036,6.2997026,0.0,12.259315,4.35161,quiescent,quiescent
10.890882,5.9382744,0.0,12.236406,6.1003933,intermediate,intermediate
7.36773,10.303848,0.0,7.3068833,7.733164,intermediate,intermediate
8.657285,5.2280216,0.0,6.472445,4.6564884,proliferative,proliferative
10.647101,6.3302364,0.0,8.274996,7.3590107,intermediate,intermediate
9.048349,2.8501012,0.0,10.4370365,2.3018541,intermediate,intermediate
5.654643,6.16457,0.0,10.526253,1.7693069,proliferative,quiescent
5.800951,7.6787667,0.0,7.672018,5.966994,quiescent,intermediate
12.094195,4.8851657,0.0,11.762368,-0.5896695,quiescent,proliferative
6.482452,6.3828764,0.0,6.68253,5.1118846,intermediate,quiescent
9.558008,3.8401299,0.0,12.147668,6.124459,intermediate,intermediate
7.145866,7.679144,0.0,11.167182,1.5664575,intermediate,proliferative
10.703141,6.894706,0.0,7.407851,8.213111,intermediate,intermediate
6.007612,6.2011776,0.0,7.555553,3.2970324,proliferative,proliferative
10.711386,2.9743338,0.0,12.4182625,6.0459323,quiescent,quiescent
12.864509,1.9708604,0.0,7.247022,4.074804,intermediate,intermediate
9.840949,8.028467,0.0,6.4149714,6.0543423,proliferative,intermediate
10.126689,9.796051,0.0,9.1575165,8.085137,proliferative,intermediate
11.611066,3.2010238,0.0,7.053407,4.5069947,quiescent,quiescent
12.359984,4.0076776,0.0,12.451437,4.1122704,intermediate,proliferative
12.493357,5.097562,0.0,8.364529,4.276924,intermediate,intermediate
12.346872,3.382823,0.0,7.0149565,3.5844066,quiescent,quiescent
6.837434,6.3228617,0.0,8.97854,3.0003967,intermediate,intermediate
10.344233,0.29362166,0.0,11.271018,0.40257445,intermediate,intermediate
6.375787,7.4162927,0.0,11.192556,6.054311,intermediate,quiescent
6.751192,4.9718246,0.0,12.18756,5.2447953,proliferative,quiescent
11.783662,7.411068,0.0,8.9542675,3.9523473,quiescent,intermediate
6.0330787,6.75486,0.0,8.419683,6.640693,intermediate,quiescent
