x_wt,y_wt,time,x_ko,y_ko,pop_wt,pop_ko
10.934527,4.172575,0.0,11.323237,1.0680888,intermediate,intermediate
2.2800784,7.216664,0.0,6.4687057,4.009088,intermediate,proliferative
12.273017,4.83012,0.0,12.062291,0.6445497,quiescent,quiescent
11.079665,5.3647723,0.0,11.983958,-0.4302503,intermediate,quiescent
12.689006,4.920231,0.0,10.097719,3.040686,quiescent,quiescent
3.4461243,7.905578,0.0,9.713879,1.7882562,quiescent,intermediate
6.1311316,7.0821824,0.0,7.843596,4.4558644,intermediate,quiescent
6.414921,4.4961853,0.0,7.9639087,5.407588,quiescent,intermediate
7.7969174,8.484146,0.0,2.539484,6.9303064,proliferative,intermediate
8.591008,4.7810917,0.0,11.227534,7.0567527,intermediate,intermediate
6.265978,7.2572694,0.0,6.8690696,4.6582828,intermediate,quiescent
12.657227,5.7055893,0.0,11.838373,-0.35985795,quiescent,quiescent
10.587254,0.8061926,0.0,9.568614,3.5201716,quiescent,quiescent
2.2464693,7.453018,0.0,6.930086,3.531444,intermediate,quiescent
8.348785,4.7982745,0.0,7.300056,5.4085803,intermediate,intermediate
10.038593,4.6309423,0.0,7.4497886,5.0567,intermediate,intermediate
12.995684,3.2327797,0.0,6.1443048,7.4478207,proliferative,intermediate
6.50536,6.4428163,0.0,7.778233,5.5933967,intermediate,quiescent
10.424216,2.8974533,0.0,10.548803,9.527221,quiescent,proliferative
10.77256,4.972223,0.0,8.876196,2.2780745,intermediate,proliferative
6.3110895,6.0907035,0.0,1.5237215,7.7515893,quiescent,intermediate
6.5788836,7.5054827,0.0,7.324251,4.7419043,intermediate,proliferative
7.370876,7.3346543,0.0,10.435281,4.4031196,intermediate,intermediate
5.8576097,5.858968,0.0,9.441836,1.7626271,quiescent,quiescent
6.565969,6.0081043,0.0,6.1369095,6.970137,intermediate,intermediate
6.9299345,6.8512073,0.0,10.649275,6.106328,intermediate,proliferative
11.831337,5.702449,0.0,12.154916,2.6699367,quiescent,quiescent
6.255127,7.5093465,0.0,7.7355943,6.046919,intermediate,intermediate
6.8121996,4.630596,0.0,7.5944242,5.7034974,intermediate,proliferative
11.697085,6.3495703,0.0,6.742636,7.428022,intermediate,quiescent
6.58544,5.433091,0.0,9.971342,4.768547,intermediate,intermediate
10.98724,5.546822,0.0,10.618984,1.7182525,quiescent,quiescent
6.2834306,5.8456526,0.0,6.9508777,7.7689457,proliferative,intermediate
12.546578,6.4124546,0.0,7.7160325,3.0184653,quiescent,intermediate
12.335915,6.0582857,0.0,9.851017,2.4275591,quiescent,intermediate
6.628339,5.14689,0.0,11.4025135,0.3314585,intermediate,proliferative
12.091406,6.470077,0.0,11.553638,4.088173,proliferative,proliferative
7.787472,11.109921,0.0,7.496385,5.5437756,proliferative,intermediate
11.772409,6.6267486,0.0,7.2212973,3.4977205,proliferative,proliferative
7.4152956,6.7697177,0.0,8.605657,3.617722,proliferative,intermediate
12.765285,4.444516,0.0,12.262808,0.31261444,quiescent,quiescent
9.310091,1.2985015,0.0,7.1960855,4.8442526,intermediate,intermediate
5.9892864,6.677187,0.0,10.335707,2.2312837,proliferative,intermediate
11.005257,4.093245,0.0,11.004913,0.83101153,quiescent,quiescent
7.095617,7.1660166,0.0,8.076502,2.5645971,intermediate,proliferative
8.8017,5.876275,0.0,6.757221,4.5917654,intermediate,intermediate
7.655051,5.4588532,0.0,8.138011,7.3723774,intermediate,proliferative
6.4577336,9.079157,0.0,6.4450207,5.8918076,intermediate,intermediate
11.579788,6.2236648,0.0,6.6761556,5.439272,intermediate,proliferative
6.899415,4.1458025,0.0,2.3387477,7.9006786,intermediate,intermediate
10.854516,11.12531,0.0,10.782422,2.6080859,intermediate,proliferative
11.587126,6.5005965,0.0,11.698057,-0.4652347,intermediate,quiescent
7.909395,7.491363,0.0,10.897227,2.397424,intermediate,quiescent
12.354104,4.9632273,0.0,11.19508,0.5972732,quiescent,quiescent
10.982266,6.810395,0.0,7.2956376,5.0216465,intermediate,intermediate
7.7340717,8.245869,0.0,8.7330475,7.9039574,quiescent,proliferative
12.45468,5.896349,0.0,10.931692,2.0051162,proliferative,intermediate
6.9210267,8.854694,0.0,9.877481,2.1193001,proliferative,intermediate
10.631822,6.8274426,0.0,7.2084403,3.9553595,proliferative,intermediate
4.9168034,4.7841954,0.0,11.096106,4.1213565,intermediate,proliferative
12.098232,5.458682,0.0,11.621878,2.441835,intermediate,proliferative
12.869049,3.009541,0.0,6.2547336,9.905102,proliferative,intermediate
7.1658816,7.707191,0.0,12.985287,5.369922,quiescent,quiescent
11.350727,7.9606714,0.0,10.518135,4.2858043,intermediate,intermediate
6.9277077,7.1755733,0.0,9.158854,9.270669,intermediate,proliferative
11.173122,5.0314417,0.0,10.654847,6.739058,quiescent,quiescent
8.246868,11.21854,0.0,9.147568,3.7573535,intermediate,intermediate
2.319397,6.618643,0.0,2.7094529,6.9900765,intermediate,intermediate
7.2866716,3.5347092,0.0,7.696679,4.813854,quiescent,quiescent
1.9525841,8.170011,0.0,6.731966,4.365719,proliferative,proliferative
8.534858,4.9329233,0.0,10.595792,6.409897,quiescent,quiescent
12.506858,4.167613,0.0,13.119738,3.7330744,quiescent,quiescent
